code,product_name,brands,categories,nutriscore_grade,nova_group,ecoscore_grade,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,ingredients_text,allergens,additives_n,image_url,nutriscore_numeric,ecoscore_numeric
5060228323799,Ramona's Heavenly Houmous,Ramona's,"Plant-based foods and beverages, Plant-based foods, Condiments, Spreads, Plant-based spreads, Salted spreads, Sauces, Dips, Hummus",b,4.0,b,272.0,21.6,1.8,10.5,0.6,5.0,6.4,0.9825,"COOKED CHICKPEAS (66%) (WATER, CHICKPEAS), RAPESEED OIL, WATER, TAHINI (SESAME SEED PASTE), SALT, ACIDITY REGULATOR: CITRIC ACID, MODIFIED MAIZE STARCH, GARLIC POWDER, PRESERVATIVE POTASSIUM SORBATE, SPICES.",,2.0,https://images.openfoodfacts.org/images/products/506/022/832/3799/front_en.3.400.jpg,2.0,2.0
8715700407760,Tomato Ketchup BIO,Heinz,"Condiments,Sauces,Tomato sauces,Ketchup",d,3.0,a-plus,112.0,0.1,0.1,25.3,24.8,0.0,1.4,1.7,"Tomates (180 g pour 100 g de Ketchup), sucre, vinaigre, sel, épices (contient céleri), poudre d'oignon, poudre d'ail,",en:celery,0.0,https://images.openfoodfacts.org/images/products/871/570/040/7760/front_en.141.400.jpg,4.0,
6111184004716,Star moutarde,Star moutarde de Dijon,"Condiments, Sauces, Mustards, Groceries",e,4.0,c,158.7,11.19,0.71,4.95,1.94,,7.44,6.54,"Eau, graines de moutarde, vinaigre de table, sel, huile de soja, stabilisants (E412, EĂ15), conservateur E224 et antioxydant E330",en:mustard,3.0,https://images.openfoodfacts.org/images/products/611/118/400/4716/front_en.35.400.jpg,5.0,3.0
5060092690331,Real Mayonnaise,Stokes,"Condiments, Sauces, Mayonnaises, Groceries",d,3.0,c,695.0,75.8,5.6,1.5,1.5,,1.4,0.54,"Rapeseed Oil (75%), Free Range Pasteurised Whole Egg (12%), Water, Extra Virgin Olive Oil (5%), Unrefined Raw Cane Sugar, Acid: Acetic Acid, Sea Salt, Mustard",en:eggs,1.0,https://images.openfoodfacts.org/images/products/506/009/269/0331/front_en.26.400.jpg,4.0,3.0
6111184000701,Star moutarde 200 g,Star,"Condiments, Sauces, Moutardes, Moutardes de Dijon, en:Epicerie, en:Groceries",unknown,3.0,c,148.0,10.97,0.0,4.95,0.0,0.0,7.44,,"water, sesame seeds, salt, citric acid",,1.0,https://images.openfoodfacts.org/images/products/611/118/400/0701/front_fr.36.400.jpg,,3.0
5000111046244,HP Sauce Original imp,HP Foods,"Condiments,Sauces,Sauces barbecue,Sauces brunes",e,4.0,a,120.0,0.667,0.667,28.0,23.3,,0.667,8.0,"Tomatoes, Malt Vinegar (from _Barley_), Molasses, Glucose-Fructose Syrup, Spirit vinegar, Sugar, Dates, Modified Cornflour, _Rye_ Flour, Salt, Spices, Flavourings, Tamarind",en:gluten,0.0,https://images.openfoodfacts.org/images/products/500/011/104/6244/front_en.21.400.jpg,5.0,1.0
5000157143037,Heinz [Seriously] Good Mayonnaise,Heinz,"Condiments, Sauces, Mayonnaises",d,3.0,c,644.0,70.0,5.3,3.0,1.5,,0.8,1.0,"Rapeseed Oil (68%), Water, Pasteurised Free Range Egg Yolk (5%), Spirit Vinegar, Sugar, Starch, Salt, Mustard Seeds, Spices, Antioxidant (Calcium Disodium EDTA)",,1.0,https://images.openfoodfacts.org/images/products/500/015/714/3037/front_en.41.400.jpg,4.0,3.0
87157277,Tomato Ketchup 910g,"Heinz, Fach 3","Condiments,Sauces,Tomato sauces,Ketchup,Tomato Ketchup,Groceries",d,3.0,a,102.0,0.1,0.1,23.2,22.8,,1.2,1.8,"Tomates (148 g pour 100 g de Tomato Ketchup), vinaigre, sucre, sel, extraits d'épices et d'herbes, céleri, épice",en:celery,0.0,https://images.openfoodfacts.org/images/products/000/008/715/7277/front_en.53.400.jpg,4.0,1.0
4088600072517,Baked Beans in a Rich Tomato Sauce,Bramwells,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Canned plant-based foods, Meals, Prepared vegetables, Canned legumes, Baked beans in tomato sauce, Canned common beans",a,4.0,a,91.0,0.5,0.1,14.5,4.8,4.7,4.7,0.53,"haricot beans 50%, tomato 35%, water, sugar, modified maize starch, salt, onion powder, ground paprika, flavourings, paprika extract,",,1.0,https://images.openfoodfacts.org/images/products/408/860/007/2517/front_en.36.400.jpg,1.0,1.0
8076809513746,Pesto alla Genovese,Barilla,"Gewürzmittel,Saucen,Pestos,Pesto alla Genovese,en:Gewürzmittel",e,4.0,c,492.0,46.0,7.1,9.8,5.5,5.0,4.7,3.1975,"Huiles végétales (olive, tournesol), basilic frais 30%, NOIX DE CAJOU, fromage Parmigiano Reggiano AOP 5% (LAIT), fibre de maïs, lactosérum en poudre (LAIT), sel, protéines de LAIT, huile d'olive vierge extra, sucre, extrait de basilic, arômes naturels (LAIT), correcteur d'acidité : acide lactique, ail. Peut contenir des traces d'autres FRUITS À COQUE.","en:milk,en:nuts",1.0,https://images.openfoodfacts.org/images/products/807/680/951/3746/front_en.170.400.jpg,5.0,3.0
8001060375109,Pesto Classic Basil,Saclà,"Condiments, Sauces, Pasta sauces, Pestos, Green pestos",e,4.0,d,380.0,36.0,5.0,8.0,3.5,2.3,4.9,2.65,"Basilic 47%, Huile de tournesol, Fromage (Grana Padano AOP (contient du lysozyme d'oeuf), Pecorino Romano AOP), Sel marin, Arômes naturels, Huile d'olive vierge extra, Pignons de pin, Noix de cajou, Pommes de terre, Ail, Sirop de glucose, Fibres végétales, Correcteur d'acidité : Acide lactique,","en:milk,en:nuts",1.0,https://images.openfoodfacts.org/images/products/800/106/037/5109/front_en.71.400.jpg,5.0,4.0
8715700423913,Tomato ketchup,Heinz,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Condiments,Sauces,Sauces tomate,Ketchup,Ketchup de tomate",c,4.0,a,64.0,0.1,0.0,12.0,11.0,,1.4,0.9,"Tomates (174 g pour 100 g de Tomato Ketchup), vinaigre d'alcool, sucre, sel, extraits d'épices et d'herbes (céleri), édulcorant (glycosides de stéviol), épice.",en:celery,1.0,https://images.openfoodfacts.org/images/products/871/570/042/3913/front_en.116.400.jpg,3.0,1.0
8076809513722,Basilico 400g eu,Barilla,"Condiments, Sauces, en:Meal sauces, Sauces tomate, Sauces tomates au basilic, en:Food, en:groceries, en:Cooking Sauces",a,4.0,a-plus,64.0,2.6,0.3,7.6,5.9,1.9,1.6,0.9,"Pulpe de tomates 72%, concentré de tomates 14%, oignons, huile de tournesol, basilic 2%, sucre, sel, arôme naturel.",,0.0,https://images.openfoodfacts.org/images/products/807/680/951/3722/front_fr.988.400.jpg,1.0,
8480000171320,Tomate frito,Hacendado,"Condimentos,Salsas,en:Meal sauces,Salsas de tomate,Salsas de tomate frito,en:Groceries",c,4.0,b,77.0,3.5,0.3,9.5,6.9,,1.5,0.9825,"Tomate, aceite de girasol, azúcar, almidón modificado de maiz, sal, cebolla, ajo y conservador (sorbato potásico). P Tomate, óleo de girassol, açúcar,",,1.0,https://images.openfoodfacts.org/images/products/848/000/017/1320/front_en.102.400.jpg,3.0,2.0
8076809545396,Pesto Basilico e Rucula,Barilla,"Gewürzmittel,Saucen,Nudelsoßen,Pestos,en:Cooking Sauces,Pesto alla Genovese,en:groceries",e,4.0,c,444.0,44.0,5.0,6.7,4.9,1.8,4.5,3.0,"Huile de tournesol, basilic 21,6%, persil 12,2%, fromage Pecorino Romano AOP (LAIT de brebis), NOIX DE CAJOU, roquette 3,1%, lactosérum en poudre (LAIT), sucre, fromage ricotta (lactosérum (LAIT), LAIT), sel, correcteur d'acidité : acide lactique, babeurre en poudre (LAIT), thym, arômes naturels (LAIT), ail. Peut contenir des traces d'autres FRUITS À COQUE.","en:milk,en:nuts,de:Schafkäse",2.0,https://images.openfoodfacts.org/images/products/807/680/954/5396/front_de.265.400.jpg,5.0,3.0
8410111000707,Atún con tomate,Isabel,"Productos del mar,en:Fishes and their products,Conservas,Pescados,en:Fatty fishes,Conservas de pescado,Atunes,Atun en conserva,fr:Thon à la sauce tomate,fr:Thon-a-la-sauce-tomate",b,4.0,e,155.0,8.5,1.5,2.7,2.0,0.4,17.0,1.175,"Thon 65 et sauce tomate 35 (eau, hui\e de soja, concentré de tomate, glucose, sucre, sel et arôme).",en:fish,0.0,https://images.openfoodfacts.org/images/products/841/011/100/0707/front_fr.29.400.jpg,2.0,5.0
8712566134144,Dijon Originale,Maille,"Condiments, Sauces, Moutardes, Moutardes de Dijon, en:Groceries",e,3.0,a,151.0,11.0,0.6,3.5,1.9,,7.0,4.9,"water, mustard seeds, spirit vinegar, salt, acid (citric acid), preservative (potassium  metabisulphite).","en:mustard,en:Metabisulphite",2.0,https://images.openfoodfacts.org/images/products/871/256/613/4144/front_en.48.400.jpg,5.0,1.0
7290104507045,Sabra Houmous Extra,Sabra,"Plant-based foods and beverages,Plant-based foods,Condiments,Spreads,Plant-based spreads,Salted spreads,Sauces,Dips,Hummus",c,3.0,a,367.0,33.0,3.2,9.0,0.4,,7.0,0.9825,"cooked chickpeas (49%) (water, chickpeas, acidity regulator (sodium carbonate)), rapeseed oil, sesame seed paste (13%), water, pine nuts (2%), olive oil (1,5%), salt, acid (citric acid), spices, preservative (potassium sorbate)",en:sesame-seeds,3.0,https://images.openfoodfacts.org/images/products/729/010/450/7045/front_en.14.400.jpg,3.0,1.0
5052910706706,Organic Baked Beans,Tesco,"Plant-based foods and beverages,Plant-based foods,Prepared vegetables,Baked beans in tomato sauce",a,3.0,a-plus,87.0,0.5,0.1,14.0,4.4,3.7,4.6,0.4925,"Organic Haricot Beans (53%), Organic Tomato Purée (21%), Water*, Organic Sugar, Organic Maize Starch, Salt*, Organic Onion Powder, Organic Rice Flour, Acidity Regulator (Citric Acid), Organic Paprika, Organic Chilli Powder, Organic Garlic Powder.",,1.0,https://images.openfoodfacts.org/images/products/505/291/070/6706/front_en.35.400.jpg,1.0,
6111250472500,Sauce tomate Bol bol,Tomato Frito,"Condiments, Sauces, en:Meal sauces, Sauces tomate, Sauces tomates frites, en:groceries",c,4.0,b,73.0,3.3,0.4,8.7,6.1,1.4,1.3,0.83,"Tomate (160 g pour élaborer 100 g de produit), huile de tournesol, sucre, amidon modifié de maïs,sel et arôme naturel de légumes. Matière Sèche égale à 0%7",,1.0,https://images.openfoodfacts.org/images/products/611/125/047/2500/front_fr.3.400.jpg,3.0,2.0
8715035110304,Salsa de Soja,Kikkoman,"Condiments, Sauces, Sauces au soja",e,3.0,a,87.0,0.0,0.0,6.7,0.6,0.0,10.0,17.1,"eau, _graines de soja_, _blé_, sel","en:gluten,en:soybeans",0.0,https://images.openfoodfacts.org/images/products/871/503/511/0304/front_en.184.400.jpg,5.0,1.0
6111162000402,Miettes de Maquereaux à la sauce tomate et aux épices,Joly,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Mackerels,Mackerel fillets",unknown,3.0,e,180.1,6.4,1.5,0.6,,0.0,30.1,1.25,"Maguereaux, sauce tomate préparée, huile végétale, épices, sel, piment, Teuille de laurier.",en:fish,0.0,https://images.openfoodfacts.org/images/products/611/116/200/0402/front_fr.4.400.jpg,,5.0
5018374350930,Baked Beans In Tomato Sauce,Tesco,"Plant-based foods and beverages, Plant-based foods, Meals, Prepared vegetables, Baked beans in tomato sauce",b,4.0,a,85.0,0.4,0.1,13.9,3.9,4.6,4.4,1.05,"Haricot Beans (49%), Water, Tomato Purée (20%), Sugar, Modified Maize Starch, Salt, Onion Powder, Colour (Paprika Extract), Maltodextrin, Spice Extracts.",,1.0,https://images.openfoodfacts.org/images/products/501/837/435/0930/front_en.28.400.jpg,2.0,1.0
8712100751370,AMORA Ketchup Flacon Souple 550g,Amora,"Condiments, Sauces, Sauces tomate, Ketchup",d,4.0,b,99.0,0.5,0.1,22.0,21.0,0.5,1.2,2.0,"Tomates, sucre, vinaigre d'alcool, sel, arômes naturels, épices",,0.0,https://images.openfoodfacts.org/images/products/871/210/075/1370/front_en.149.400.jpg,4.0,2.0
20475604,Weisse Bohnen an Tomatensauce / Haricots blancs à la sauce tomate,Freshona,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Prepared vegetables, Baked beans in tomato sauce",a,4.0,a,94.0,0.71,0.19,13.6,4.9,7.12,4.81,0.51,"baked beans in tomato sauce ingredients 51% haricot beans, 34% tomato pure, water, sugar, modified maize starch, salt, spirit vinegar, onion powder, paprika powder, flavourings, paprika extract, nutrition nutrition information per half can 210g** per 100g** %r1* typical values 714kj/",,1.0,https://images.openfoodfacts.org/images/products/000/002/047/5604/front_en.53.400.jpg,1.0,1.0
3038354199603,Panzani - spf - sauce pesto vert 200g,Panzani,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Condiments,Plantes condimentaires,en:Herbs and spices,Plantes aromatiques,Herbes aromatiques,Sauces,Sauces pour pâtes,Sauces Pesto,Basilic,en:Cooking Sauces,Pestos au basilic,Pesto Vert",e,4.0,c,329.0,31.0,4.5,7.9,3.5,1.8,3.8,2.8,"Basilic frais 41%, huile de tournesol, eau, GRANA PADANO AOP(LAIT, OEUF) 5%, flocons de pommes de terre, sucre, sel, farine de NOIX DE CAJOU (FRUITS A COQUES), arôme naturel (LAIT), acidifiant : acide lactique, pignons de pin 0,5%, antioxydant : acide ascorbique, ail, arôme naturel de basilic. Peut contenir : arachides","en:eggs,en:milk,en:nuts",2.0,https://images.openfoodfacts.org/images/products/303/835/419/9603/front_en.221.400.jpg,5.0,3.0
8711200548002,mayonnaise de Dijon,amora,"Condiments,Sauces,Mayonnaises,Mayonnaises de Dijon,matières grasses",c,4.0,c,648.0,70.0,5.6,1.6,1.5,0.5,1.2,1.8,"Huile de colza, eau, vinaigre de vin blanc, moutarde de Dijon (eau, graines de Moutarde, vinaigre d'alcool, sel), jaune d'œuf de poules élevées en pleine air origine france 5,1%,sel,sucre, arôme, épaississant :gomme xanthane, colorants :lutine et extrait de paprika","en:eggs,en:mustard",1.0,https://images.openfoodfacts.org/images/products/871/120/054/8002/front_fr.216.400.jpg,3.0,3.0
20522605,Tomato Passata,Baresa,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Condiments,Vegetables based foods,Sauces,Tomatoes and their products,Strained tomatoes",a,1.0,a,35.0,0.1,0.1,5.0,4.4,2.2,1.8,0.0975,"99,9% tomates ,acidifiant : acide citrique.",,0.0,https://images.openfoodfacts.org/images/products/000/002/052/2605/front_en.47.400.jpg,1.0,1.0
6111252421568,اكوافينا,AQUAFINA,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales,Eaux de table",a,,not-applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000508,ouverture et avant le : Voir bouteille. après مياه مصفاة بتقنية اكوافينا هايدرو - 7 Eau purifiée par la technique Aquafina HydRO-7,,0.0,https://images.openfoodfacts.org/images/products/611/125/242/1568/front_en.62.400.jpg,1.0,
6111128000071,Ain Saïss,Danone,"Boissons,Eaux,Eaux de sources,Eaux minérales,Boissons sans alcool,Boissons sans sucre ajouté",a,1.0,not-applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eau minérale naturelle,,0.0,https://images.openfoodfacts.org/images/products/611/112/800/0071/front_fr.62.400.jpg,1.0,
6111035003035,Oulmes natural carbonated water,Les eaux minérales d'Oulmès S.A.,"Boissons,Boissons gazeuses,Eaux,Eaux de sources,Eaux minérales,Eaux gazeuses,Eaux minérales naturelles,Eaux minérales gazeuses",a,,not-applicable,,,,,,,,0.0784,Oulmès est une eau minérale naturellement gazeuse 100%,,0.0,https://images.openfoodfacts.org/images/products/611/103/500/3035/front_en.61.400.jpg,1.0,
6111128000163,Ain Saiss Eau Minerale Naturelle,Danone,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales",a,,not-applicable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,"Calcium : 63,5
Magnésium : 35,5
Nitratex : 7
Sodium 8
Chlorures : 19,8
Sulfate : 3,8
Bicarbonate : 372
Potassium : 1",,0.0,https://images.openfoodfacts.org/images/products/611/112/800/0163/front_fr.63.400.jpg,1.0,
6111035001659,Ain Atlas,Eau minérale naturelle des Montagnes d'Atlas,"Boissons,Eaux,Eaux de sources,Eaux minérales",a,,not-applicable,,,,,,,,0.0,"Composition Minérale en mg/L 
Résidu Sec à 110°C: 249 en mg/L 
- Sodium 48 
- Calcium 18 
- Magnésium 13 
- Potassium
- Bicarbonates 217 
- Chlorures 12 
- Sulfates 8 
- Nitrates 4",,0.0,https://images.openfoodfacts.org/images/products/611/103/500/1659/front_fr.21.400.jpg,1.0,
6111035001635,Ain Atlas,Eau minérale naturelle,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales",a,,not-applicable,0.0,0.0,0.0,0.0,0.0,,0.0,0.12,"48,00 17,63 Sodium صوديوم Calcium كالسيوم 13,13 Magnésium منغنيزيوم 8,00 بوتاسيوم أبيكربونات Potassium 216,55 12,42 7,85 3,81 Bicarbonates كلورير Chlorures .سلفات Sulfates انترات Nitrates",,0.0,https://images.openfoodfacts.org/images/products/611/103/500/1635/front_en.38.400.jpg,1.0,
3268840001008,CRISTALINE Eau De Source 0.5L,Cristaline,"Boissons et préparations de boissons,Boissons,Snacks,Eaux,Eaux de sources",a,1.0,not-applicable,0.0,0.0,0.0,0.0,,,,0.00476,Eau de source,,0.0,https://images.openfoodfacts.org/images/products/326/884/000/1008/front_fr.422.400.jpg,1.0,
5449000214911,Coca-Cola,Coca-Cola,"Bevande e preparati per bevande,Bevande,Bevande effervescente,Bibite gassate,Bibite gassate senza succo di frutta,Cola,Bibite gassate zuccherate senza succo di frutta,Bevande zuccherate",e,4.0,not-applicable,42.0,0.0,0.0,10.6,10.6,,0.0,0.0,"Eau gazéifiée, sucre, colorant: E150d, acidifiant: acide phosphorique, arômes naturels, arôme caféine.",,2.0,https://images.openfoodfacts.org/images/products/544/900/021/4911/front_fr.293.400.jpg,5.0,
5449000061515,Ciel,THE COCA-COLA COMPANY,"Boissons,Eaux,Boissons sans alcool",b,1.0,not-applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"eau minérale, calcium, magnésium, sodium, potassium, bicarbonates, chlorures, sulfates, nitrates",,0.0,https://images.openfoodfacts.org/images/products/544/900/006/1515/front_fr.46.400.jpg,2.0,
42104964,Ciel 33cl,Ciel,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux de table",a,,not-applicable,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,ماء مصفى (معالج ومنضح) وأملاح معدنية (ماغنسيوم),,0.0,https://images.openfoodfacts.org/images/products/000/004/210/4964/front_en.36.400.jpg,1.0,
6111128000088,ain saiss 50cl,عين سايس,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales",a,1.0,not-applicable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Eau.,,0.0,https://images.openfoodfacts.org/images/products/611/112/800/0088/front_fr.34.400.jpg,1.0,
6111035003004,Oulmes Eau Gazeuse,Oulmès,"Boissons,Boissons gazeuses,Eaux,Eaux de sources,Eaux minérales,Eaux gazeuses,Eaux minérales gazeuses",a,,not-applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784,oulmes eau gazeuse.                                      oulmes eau.                                                       oulmes.                                                                eau drink.,,0.0,https://images.openfoodfacts.org/images/products/611/103/500/3004/front_fr.12.400.jpg,1.0,
6111018903161,Nescafé Classic,Nescafé,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Préparations pour boissons,Cafés,Boissons instantanées,Café Arabica,Cafés solubles,Café au lait en poudre soluble",unknown,,b,267.0,0.5,0.2,34.0,3.7,17.0,8.0,0.025,Good Food Godf Neste. تحدث إلي نستله 080 105 10 10 82 100 800 ig صنع من طرف نستله المغرب الطقة الصناعية الجديدة 2440 ONSSAN CTC 53-05-13 vasi ستورد من طرف نستله تونس لتوزيع، ب زغوان - تونس تورد من طرف نستله الجزائرش. درة الزوار - 1531 الجزائر www.nestlemaghreb.com NUTRITIONAL COMPASS علامة تجارية مسجلة لشركة,,0.0,https://images.openfoodfacts.org/images/products/611/101/890/3161/front_fr.48.400.jpg,,2.0
